nupdates,avg reward,policy_entropy,policy_loss,total_timesteps,learning rate,fps,explained_variance,value_loss
12300,-1.8585742488503456,1.783111572265625,-0.03296397253870964,984000,0.001,2100,0.9142696708440781,0.0096957478672266
12400,-2.057853731513023,1.7818396091461182,0.022123467177152634,992000,0.001,2099,0.89595727622509,0.006357410456985235
12500,-1.913747026771307,1.7780450582504272,-0.023838456720113754,1000000,0.001,2099,0.9550078995525837,0.004990219604223967
12600,-1.7598853647708892,1.7824370861053467,-0.040006931871175766,1008000,0.001,2099,0.8688992112874985,0.01217546034604311
12700,-1.9472421899437904,1.780260682106018,-0.010151339694857597,1016000,0.001,2100,0.9430402852594852,0.008437632583081722
12800,-1.918634933978319,1.7809394598007202,-0.017734061926603317,1024000,0.001,2100,0.7639851868152618,0.011348464526236057
12900,-1.7802052572369576,1.780063271522522,0.010625720024108887,1032000,0.001,2100,0.8029491603374481,0.02087944559752941
13000,-1.829435656964779,1.7806928157806396,0.04317258670926094,1040000,0.001,2100,0.8495402485132217,0.01032207440584898
13100,-2.2002122558653356,1.7786744832992554,0.03153371438384056,1048000,0.001,2100,0.9300179407000542,0.00814407505095005
13200,-1.4544290162622928,1.785836935043335,-0.08940738439559937,1056000,0.001,2099,0.9213687926530838,0.008970974013209343
13300,-2.1906681515276434,1.7798736095428467,0.14809873700141907,1064000,0.001,2099,0.8116911053657532,0.03258857876062393
13400,-1.8379454344511033,1.784075140953064,0.07964865863323212,1072000,0.001,2099,0.75723035633564,0.013555405661463737
